"timestamp","title","price","market","surface","location","remote_support","lighting","advertiser_type","description","no_of_rooms","form_of_property","url","is_for_sale","posting_id"
"2023-09-04","3-pokojowe mieszkanie 37m2 + balkon","403940",,"37.13","ul. Lubowidzka, Jasień, Gdańsk, pomorskie",,,,"3-pokojowe mieszkanie numer B1.M20  na 1. piętrze w Inwestycji TRES Dewelopera EkoDeweloperStrefa wypoczynkowa z miejscem do grillowaniaTeren rekreacyjny do ćwiczeń, plac zabawLasy Otomińskie (17 minut spacerem)Przystanek autobusowy (3 minuty spacerem)Biedronka (9 minut spacerem), Lidl (4 minuty samochodem)Centrum outletowe (4 minuty samochodem)TRES - poznaj inwestycjęInwestycja TRES to nowoczesne osiedle o unikalnej, loftowej architekturze. Projekt obejmuje dwa czterokondygnacyjne budynki, w których znajdzie się łącznie 88 mieszkań o praktycznych układach i powierzchniach od 25 do 41 mkw. Przynależą do nich ogródki, balkony i loggie.Mieszkania są dostępne w stanie deweloperskim, ale istnieje również możliwość skorzystania z dwóch pakietów wykończeniowych. Pierwszy pakiet to standard deweloperski plus, który obejmuje wykończone podłogi, oświetlenie, pomalowane ściany, zamontowaną stolarkę drzwiową wewnętrzną oraz łazienkę z białym montażem. Druga opcja to wykończenie ""pod klucz"", które dodatkowo zawiera wyposażoną kuchnię i zabudowę meblową. Deweloper daje również możliwość zaaranżowania mieszkania jako dwóch kawalerek.Mieszkańcy osiedla będą mieli dostęp do stref relaksu i aktywności fizycznej na świeżym powietrzu, w tym placu zabaw dla dzieci, terenu rekreacyjnego do ćwiczeń oraz strefy wypoczynkowej z miejscem do grillowania. W podziemnych kondygnacjach zaplanowano przestronne, dwupoziomowe hale garażowe z 103 miejscami parkingowymi. Osiedle będzie objęte monitoringiem, co zapewni mieszkańcom poczucie bezpieczeństwa.TRES - lokalizacjaJasień, ul. Lubowidzka7,4 km do centrum2 min. spacerem do przystanku autobusowego6 min. samochodem do przystanku tramwajowegodojazd do centrum: 15 min samochodemIstotne punkty w okolicy inwestycjiPrzystanek autobusowy (117 m, 2 minuty spacerem)Piekarnia (711 m, 9 minut spacerem)Sklep: Biedronka (772 m, 10 minut spacerem)Żłobek (730 m, 10 minut spacerem)Przedszkole (807 m, 10 minut spacerem)Kawiarnia (764 m, 11 minut spacerem)Apteka (861 m, 11 minut spacerem)Oferta pochodzi z serwisu obido",3,"pełna własność","https://otodom.pl/pl/oferta/3-pokojowe-mieszkanie-37m2-balkon-ID4lIpu",true,"4lIpu"
"2024-07-08","Idealny dla rodziny- wysoki standard- gotowy","1200000","[""market"",""primary""]","120.5","ul. Spacerowa, Kąty Wrocławskie, Kąty Wrocławskie, wrocławski, dolnośląskie",,,"agency","Spacerowe Zacisze to piękne willowe osiedle, otoczone zielenią w centrum Kątów Wrocławskich. Tutaj znajdziesz wszystko czego potrzebujesz – spokój niewielkiej miejscowości, a jednocześnie bliskość sklepów i szkół. Zamieszkaj na zaciszu idealnym do spacerów, a jednocześnie w centrum miejscowości.  Inwestycję tworzą nowoczesne i ekologiczne budynki willowe kryte dachówką ceramiczną, wykończone eleganckim tynkiem cienkowarstwowym. Charakteru dodają antracytowe wykończenia drzwi i okien. W budynku znajdują się cztery mieszkania dwukondygnacyjne, każde z ogródkiem i jednostanowiskowym garażem. W standardzie wszystkich mieszkań m.in.: elektryczne rolety zewnętrzne na parterze, ogrzewanie podłogowe, tarasy, pompa ciepła.Lokal mieszkalny B2M4 o powierzchni 120, 50 mkw, na który składa się:  Parter:  ·       przestronny salon z otwartą kuchnią i wyjściem na taras  ·       gościnna łazienka  ·       garaż  ·       kotłownia  Piętro:  ·       sypialnia główna z łazienką  ·       dwie mniejsze sypialnie  ·       duża łazienka  ·       garderoba  Do lokalu przynależy taras oraz ogródek o powierzchni ok. 45 mkw.   Zapraszamy serdecznie na prezentację inwestycji oraz rezerwację swojego wymarzonego domu.Wyłączne biuro sprzedaży:  Jot-Be NieruchomościKontakt: Kateryna Dutkiewicztel. 697 222 482mail: Jako agent JOT-BE NIERUCHOMOŚCI zapewniam Państwu uniknięcie niepotrzebnego ryzyka i przeprowadzenie korzystnej transakcji.Gwarantuję rynkowe ceny, bezpieczeństwo i obsługę własnego działu prawnego. Stosuję system jakości Polskiej Federacji Rynku Nieruchomości Expert oraz Kartę Praw Klienta Pośrednika. Służę życzliwym zaangażowaniem, ekspercką wiedzą i najwyższym poziomem usług opartym o niemal 40-letnie doświadczenie biura JOT-BE NIERUCHOMOŚCI.Niniejsza oferta nie stanowi oferty w rozumieniu przepisów Kodeksu Cywilnego.   Jako agent JOT-BE NIERUCHOMOŚCI zapewniam Państwu uniknięcie niepotrzebnego ryzyka i przeprowadzenie korzystnej transakcji.Służę  życzliwym zaangażowaniem, ekspercką wiedzą i najwyższym poziomem usług  opartym o niemal 40-letnie doświadczenie biura JOT-BE NIERUCHOMOŚCI.Z  myślą o naszych Klientach pragnących pięknie, solidnie i profesjonalnie  wykończyć i zaaranżować zakupione nieruchomości, opracowaliśmy NOWOŚĆ:  ofertę JOT-BE WNĘTRZA.Nasze programy VERDE i BLU gwarantują szybkie i  korzystne wykończenie nieruchomości pod klucz, a także możliwość  rozbudowania projektu zgodnie z indywidualnymi potrzebami. Dzięki  współpracy ze sprawdzonymi podwykonawcami zapewniamy pełną terminowość i  najwyższą jakość usługNiniejsza informacja nie stanowi oferty handlowej w rozumieniu art. 66 § 1 Kodeksu cywilnego  Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()",4,"pełna własność","https://www.otodom.pl/pl/oferta/idealny-dla-rodziny-wysoki-standard-gotowy-ID4pUsV",true,"4pUsV"
"2024-07-08","Pół bliźniaka - deweloperski gotowy do odbioru","620000","[""market"",""primary""]","123","ul. Tylna, Krosno, Mosina, poznański, wielkopolskie",,,"agency","Oferuję na sprzedaż tzw. „pół bliźniaka”.Dom znajduje się w Krośnie k/Mosiny.Zgrabny dom w przystępnej cenie dla kogoś kto marzy o własnym domu z ogródkiem.W ofercie ""połówka bliźniaka"" o powierzchni około 123,00 m2 z trzema sypialniami na piętrze, który ma przynależną działkę o powierzchni około 200 m2.Dom jest już wybudowany i w trakcie prac wykończeniowych.Na tą chwilę dostępny jest tylko prawy lokal.Oferowany na sprzedaż dom sprzedawany jest w stanie deweloperskim.Dom o powierzchni około 123,00 m2 składa się z parteru o powierzchni 60 m2,na którym znajduje się:• salon z aneksem kuchennym - 35,31 m2• pokój - 8,27 m2• WC - 3,24 m2• wiatrołap - 2,82 m2• pomieszczenie gospodarcze - 4,17 m2• hall - 4,87 m2• pralnia - 1,32 m2Piętra o powierzchni 53,30 m2, na którym znajduje się:• sypialnia 1 - 11,17 m2• sypialnia 2 - 9,37 m2• sypialnia 3 - 13,26 m2• garderoba - 3,18 m2• łazienka - 7,00 m2• hall/klatka schodowa - 9,32 m2Standard wykończenia:• Ściany z materiałów ceramicznych - cegła Termoton,• docieplenie budynku zew.-20 cm,• okna PCV 3-szybowe, 5-komorowe,• rolety zewnętrzne na parterze,• tynki wewnętrzne - gipsowe,• posadzki przygotowane pod płytki/panele.Instalacja elektryczna została przystosowana pod system inteligentnego domu Legrand netatmo, który daje możliwość np. bezprzewodowego zarządzania domem.W cenie:• piec gazowy dwufunkcyjny oraz grzejniki,• ogrzewanie podłogowe: parter oraz łazienka na piętrze, w pokojach kaloryfery• drzwi wejściowe antywłamaniowe,• elektryczne okna dachowePlanowany termin zakończenia: gotowy do odbioruDom znajduje się w spokojnej okolicy jednak w bardzo bliskim sąsiedztwie szkoły, przedszkola oraz centrum handlowego, w którym mieści się przychodnia zdrowia, apteka oraz Biedronka. W pobliżu świetlica wiejska z prawdziwego zdarzenia z salą do wynajęcia oraz siłownią na powietrzu. Na parterze znajduje się salon z aneksem kuchennym oraz łazienka.Z salonu wychodzi się do ogródka.Dobroci własnego ogrodu chyba nie trzeba reklamować ale wystarczy powiedzieć, że z salonu możemy obserwować beztroskie zabawy naszych pociech oraz organizować spotkania towarzyskie przy grillu lub ognisku (ogniska można robić na specjalnym palenisku wolnostojącym, które nie zniszczy nam trawy, a daje mnóstwo radości zarówno dorosłym jak i dzieciom ).OPIS LOKALIZACJI W bliskiej odległości znajdziemy:• szkołę - 1400 m• przedszkole - 700 m• las - 1200 m• najbliższy sklep spożywczy - 300 m• Galeria Familijna - 550 m Komunikacja:• linia autobusowa: 691 w odległości 250 m (dojazd w 8 min. do dworca PKP w Mosinie)FORMA WŁASNOŚCI - Pełna własność.SERDECZNIE ZAPRASZAMY NA PREZENTACJE!Informacja dla pośredników - współpracujemy przy każdej ofercie.",4,,"https://www.otodom.pl/pl/oferta/pol-blizniaka-deweloperski-gotowy-do-odbioru-ID4qTYw",true,"4qTYw"
"2023-09-04",,,,,,,,,,,,"https://otodom.pl/pl/oferta/nowoczesne-swietna-lokalizacja-duzy-balkon-ID4mgQS",false,
"2024-01-17","Działka budowlana w Strzyżowicach- Powiat Będzin","227950",,"965","Strzyżowice, Psary, będziński, śląskie","true",,,"Działka budowlana o powierzchni około 965m2 i wymiarach: szerokości 33m, głębokość 23m,
położona w Strzyżowicach przy ul. Szopena (Gmina Psary, Powiat będziński).
Działka znajduje się w drugiej linii zabudowy, przy bocznej i spokojnej ulicy Szopena.
Dostępne media: woda, energia elektryczna, gaz.
Ze względu na wymiary działki, jej powierzchnię, płaskie ukształtowanie terenu- możliwa jest dowolność przy wyborze projektu budynku, jak również dowolne jego posadowienie względem stron świata.
Możliwość zakupu sąsiedniej działki o powierzchni 880m2.
Teren jest obecnie w trakcie podziału geodezyjnego, istnieje możliwość rezerwacji działki, natomiast finalizacja transakcji możliwa będzie około lutego-marca 2024r.
Bardzo dobra lokalizacja nieruchomości.
W bezpośrednim sąsiedztwie zabudowa jednorodzinna- dużo zieleni.
Dobre połączenia komunikacyjne: nieruchomość znajduje się w odległości około 6 km od drogi szybkiego ruchu Katowice - Warszawa (DK86), odległość od Katowic to ok. 20km, Sosnowca - 15km, Będzina i Czeladzi – 10km. Dobry dojazd do autostrady A1 oraz portu lotniczego Katowice- Pyrzowice.
W zakresie wypoczynku i rekreacji- w niedalekiej odległości ośrodki wypoczynkowe ze zbiornikami wodnymi: Rogoźnik, Przeczyce, Pogoria- stanowiące centra rekreacyjne w rejonie- miejsca wypoczynku, spotkań oraz sportu.
Nieruchomość ta stwarza warunki zamieszkania poza zgiełkiem dużych miast– z dala od hałasu, umożliwiając równocześnie codzienne dojazdy do pracy i szkół w całej aglomeracji górnośląskiej.
******* OFERTA GODNA POLECENIA *******
Ogłoszenie ma charakter informacyjny i stanowi zaproszenie do zawarcia umowy (art. 71 Kodeksu cywilnego); nie stanowi natomiast oferty handlowej w rozumieniu art. 66 § 1 Kodeksu cywilnego. W celu uzyskania wszelkich informacji o ofercie prosimy o kontakt telefoniczny lub mailowy.

",,,"https://www.otodom.pl/pl/oferta/dzialka-budowlana-w-strzyzowicach-powiat-bedzin-ID4nTaW",true,"4nTaW"
"2023-09-04","Klimatyczny dom z pięknym ogrodem","2200000","[""market"",""secondary""]","216.14","ul. Otomińska, Kokoszki, Gdańsk, pomorskie",,,"agency","Wyjątkowa oferta! Dom wolnostojący z klimatyczną werandą i pięknym ogrodem. Swoim charakterem nawiązuje do klimatu Starego Miasta Gdańska.OKOLICA: Prestiżowa dzielnica Gdańska, która zachowała wiejski klimat. W pobliżu szkoła podstawowa, przychodnia lekarska, oraz sklepy. Bardzo dobrze skomunikowana dzięki bliskości obwodnicy Trójmiejskiej, linia autobusowa i nieco dalej kolej metropolitalna. Dojazd do centrum miasta zajmuje zaledwie kilka minut. Pełne zaplecze handlowo-usługowe. Idealne miejsce do wypoczynku po pracy.DOM:PARTER (152,12 m2):- salon z jadalnią, wyjściem na werandę i ogród (36,62 m2)- w pełni umeblowana kuchnia połączona z salonem (9,47 m2)- łazienka (2,98 m2)- dwa pokoje (9, 01 i 10,56 m2)- sypialnia z pokojem kąpielowym wyposażonym w telewizję oraz radio (13,42 i 3,61 m2)- weranda/ogród zimowy (23,19 m2)- wiatrołap (4,27 m2)- pomieszczenie gospodarcze, w którym znajduje się piec oraz szafki do przechowywania (5,87 m2)- garaż jednostanowiskowy (17,76 m2)PODDASZE (64 m2/ 32,84 m2):- dwa pokoje (19,44 i 20 m2)- łazienka z sauną (17 m2)- korytarz (7,56 m2)Urządzenie domu zostało dokładnie przemyślane, zadbano o każdy szczegół. W domu panuje niesamowity klimat, a wystrój każdego z pomieszczeń jest spójny i idealnie współgra z resztą pomieszczeń. Rozkład został zaprojektowany tak, aby domownikom żyło się wygodnie. Użyto wysokiej klasy materiałów, na ścianach położono m. in. korek, który jest odporny na wszelkiego rodzaju zabrudzenia oraz uszkodzenia, onyks oraz stal. Na podłogach w pokojach oraz korytarzach położono drewno egzotyczne. W salonie, kuchni oraz na werandzie 200-letnia cegła.Na parterze odkurzacz centralny oraz ogrzewanie podłogowe. W salonie znajduje się kominek z rozprowadzeniem do poszczególnych pomieszczeń. Weranda została zamknięta, dzięki czemu jest to miejsce gdzie wieczorem można zrelaksować się przy filmie wyświetlanym na rzutniku. W domu oraz na działce zainstalowany jest alarm i monitoring.Wyposażenie widoczne na zdjęciach może pozostać.Termin wydania - do uzgodnienia.OGRÓD:Działka w kształcie trapezu o wielkości 904 m2 ogrodzona siatką z kutą bramą otwieraną automatycznie lub przez kod. Przed domem znajduje się podjazd wyłożony kostką brukową. W ogrodzie drzewka oraz krzewy ozdobne, skalniaki z nasadzeniami. Za domem znajduje się szopka narzędziowa oraz altana zamykana automatycznie, z której rozciąga się widok na podświetlane oczko wodne. Na całej działce rozprowadzony został automatyczny system podlewania oraz oświetlenia, którym można sterować bezpośrednio z domu.KUP Z NAMI - KORZYSTNIE I BEZPIECZNIE!- 0% prowizji od Kupującego (dotyczy ofert oznaczonych znaczkiem KUP bez prowizji) i żadnych dodatkowych lub ukrytych kosztów- gwarantujemy bezpieczny zakup i najlepszą cenę- oferujemy skuteczną i bezpłatną pomoc w uzyskaniu kredytu- zapewniamy fachowe doradztwo przy zakupie pod inwestycję",6,,"https://www.otodom.pl/pl/oferta/klimatyczny-dom-z-pieknym-ogrodem-ID4dSgb",true,"4dSgb"
"2024-01-17","lokal na 1 kondygnacji z parkingiem.","16650",,"370","Bartodzieje, Bydgoszcz, kujawsko-pomorskie",,,,"Lokal pod działalność w 2- kondygnacyjnym budynku, na 1 piętrze, w pobliżu ulicy Fordońskiej.Możliwość własnej aranżacji pomieszczeń. Doskonały dojazd, widoczny z ulicy Fordońskiej. Możliwość umieszczenia reklamy. Ładna aranżacja, przeszklenia. Parking, plac manewrowy, ogrodzone. Obiekt dozorowany całą dobę. aktualne od lipca 2024r. ZAPRASZAM NA PREZENTACJĘ.-Więcej ofert na stronie  ",,,"https://www.otodom.pl/pl/oferta/lokal-na-1-kondygnacji-z-parkingiem-ID4ocLp",false,"4ocLp"
"2024-01-17","2 pokojowe mieszkanie na Powiślu","599000","[""market"",""secondary""]","34.5","ul. Ignacego Potockiego, Solec, Śródmieście, Warszawa, mazowieckie",,,"agency"," 2-pokojowe mieszkanie na warszawskim Powiślu do własnej aranżacji.Nieruchomość znajduje się na wysokim parterze, do mieszkania przynależy duża piwnica, jak również miejsce postojowe.Świetne połączenie komunikacyjne, wokół doskonała infrastruktura handlowo-usługowo-gastronomiczna.",2,"pełna własność","https://www.otodom.pl/pl/oferta/2-pokojowe-mieszkanie-na-powislu-ID4oEaS",true,"4oEaS"
"2024-01-17","wydzierżawię lub sprzedam działki 1-800 warmińskie","20000",,"100000","Śródmieście, Olsztyn, warmińsko-mazurskie",,,,"Wydzierżawię lub sprzedam działki rolne 800 ha w warmińsko-mazurskim .
Można wydzierżawić oddzielnie .
Na cele rolne lub na cele nie rolne .
Na cele rolne - dzierżawa roczna od 2.000,00 do 2.200,00 + podatek rolny.
Dzierżawa płatna z góry .
Płatna tylko za użytek rolny .
Ogólna powierzchnia działek do dzierżawy w poszczególnych obrębach ; 
Wojciechowo -24 ha 
Kamieńczyk - 29 ha  
Lesiska - 16 ha 
Ząbrowiec - 62 ha
Żelazna Góra - 59 ha 
Świętochowo - 13 ha
Jarocin -14 ha
Krasnolipie - 9 ha
Wyszkowo - 14 ha
Głębock - 11 ha 
Jarzeń - 8 ha
Sówki - 36 ha 
Krzekoty - 7 ha
Lelkowo - 4 ha 
Jachowo - 37 ha
Wilczęta - 2,7 ha
Nowica - 2,5 ha
Glądy Kowale - 11 ha 
Cieszęta - 3,9 ha
Bornity - 15 ha 
Wielki Dwór - 17 ha
Sławka Mała - 0,81 ha 
Tropy Elbląskie - 2,80 ha 
Kobułty - 49 ha
Radostowo -35 ha
Radosty - 73 ha
Jędrychowo gm. Frombork - 6 ha 
Krzywiec gm. Frombork - 2,8 ha 
Kandyty - 24 ha 
Paustry - 12 ha
Gierkiny - 189 ha
Świątki - 9 ha 
Sołtysowizna - 4 ha
Wydminy - 1,06 ha
Lejdy - 7 ha 
Wysoka Braniewska - 1,57 ha 
Bieńkowo - 5,5 ha 
Płonne - 18 ha 
Maruny - 23 ha 
Florczaki - 5,80 ha
Młynarska Wola - 3,30 ha 

tel.530-076-688  

  
",,,"https://www.otodom.pl/pl/oferta/wydzierzawie-lub-sprzedam-dzialki-1-800-warminskie-ID4oFUE",true,"4oFUE"
"2023-12-19","3-pokojowe mieszkanie 62m2 + loggia Bezpośrednio",,,"62.74","ul. Żupnicza, Kamionek, Praga-Południe, Warszawa, mazowieckie",,,,"3-pokojowe mieszkanie numer F.2.3.27  na 3. piętrze w budynku Soho10 w Inwestycji SOHO Dewelopera Yareal PolskaPonadstandardowa wysokość pomieszczeńPark linearny na terenie osiedlaPark Skaryszewski im. Ignacego Jana Paderewskiego, Kamionkowskie Błonia Elekcyjne (13 minut spacerem)Przystanek autobusowy (3 minuty spacerem)Stacja PKP i SKM ""Warszawa Wschodnia"" (11 minut spacerem)Lidl (3 minuty spacerem)CH Atrium Promenada, Cinema City (13 minut samochodem)SOHO - poznaj inwestycjęInwestycja SOHO oparta jest na idei miasta 15-minutowego, dzięki czemu obejmuje nie tylko budynki mieszkalne, ale też kilkadziesiąt lokali na wynajem. Infrastuktura składać się będzie z punktów usługowych, handlowych i rozrywkowych. Dostępna będzie też przestrzeń dla restauracji, barów i kawiarni w dostosowanej do nich hali gastronomicznej. Lokale skupione będą wzdłuż 300-metrowego parku linearnego o powierzchni ponad 1 ha, który powstanie na bazie 17 tysięcy roślin, w tym ponad 100 drzew i dużych krzewów. Dodatkową bioróżnorodność zapewnią poidełka i budki dla ptaków. Na terenach rekreacyjnych dostępne będą leżaki i hamaki, a także naturalny, kreatywny plac zabaw.Inne ekologiczne rozwiązana przewidziane w inwestycji to m.in.:energooszczędne windy,zielone dachy,retencja wody opadowej,mineralne nawierzchnie w parku,oświetlenie LED i czujniki ruchu.Dla zmotoryzowanych mieszkańców zaprojektowano miejsca parkingowe czy ładowarki samochodowe, a dla miłośników jednośladów – zadaszone parkingi rowerowe.Inwestycja SOHO powstaje w pięciu etapach, łącznie znajdzie się w niej 900 mieszań i apartamentów o zróżnicowanych powierzchniach. Lokale będą wyróżniać się ponadstandardową wysokością pomieszczeń.SOHO - lokalizacjaKamionek, ul. Żupnicza/ul. Mińska4,2 km do centrum3 min. spacerem do przystanku autobusowego11 min. spacerem do stacji kolejowej11 min. spacerem do stacji SKMdojazd do centrum: 17 min samochodemIstotne punkty w okolicy inwestycjiPrzystanek autobusowy (232 m, 3 minuty spacerem)Sklep: Lidl (273 m, 4 minuty spacerem)Szkoła Podstawowa (496 m, 7 minut spacerem)Przedszkole (556 m, 7 minut spacerem)Neon Muzeum - Muzeum Neonów (650 m, 8 minut spacerem)Kawiarnia (671 m, 9 minut spacerem)Restauracja (673 m, 9 minut spacerem)Piekarnia (807 m, 10 minut spacerem)Stacja kolejowa (834 m, 11 minut spacerem)Apteka (844 m, 11 minut spacerem)Stacja SKM (874 m, 11 minut spacerem)Przystanek tramwajowy (879 m, 11 minut spacerem)Oferta pochodzi z serwisu obido",3,"pełna własność","https://otodom.pl/pl/oferta/3-pokojowe-mieszkanie-62m2-loggia-bezposrednio-ID4o6nm",true,"4o6nm"
"2024-01-17","Mieszkanie 2-poziomowe | 116,8m2 | parking w cenie","849000","[""market"",""primary""]","116.8","ul. Podgórska, Wieliczka, Wieliczka, wielicki, małopolskie",,,"agency","Nowa inwestycja mieszkań dwupoziomowych w WieliczceInwestycja idealna dla klientów ubiegających się o „Bezpieczny kredyt 2%”BRAK PCC ORAZ BRAK PROWIZJIMam przyjemność zaprezentować Państwu ofertę nowej inwestycji 18-stu niezależnych mieszkań dwupoziomowych w urokliwej Wieliczce przy ul. Podgórskiej. Kameralne osiedle położone w spokojnej i cichej okolicy zapewni Państwu nie tylko wyjątkowy komfort, ale również bliskość natury i prywatną atmosferę.Mieszkania dwupoziomowe są doskonałą alternatywą domów dla osób ceniących sobie większą powierzchnię i poczucie przestrzeni.PODSTAWOWE INFORMACJE O INWESTYCJI:- lokalizacja: ul. Podgórska, Wieliczka- rodzaj mieszkań: dwupoziomowe (parter + piętro lub piętro + poddasze)- metraże mieszkań (pow. użytkowa): 76,90m2 - 116,80m2- powierzchnia całkowita mieszkań: 77,6 m2 - 125,4 m2- trzy- i pięciopokojowe układy mieszkań- jedno miejsce postojowe naziemne w cenie mieszkania- dodatkowe miejsce postojowe w cenie 30 000,00 PLN- ceny: 699 000,00 PLN - 849 000,00 PLN- ceny za m2: 7 269,00 PLN - 9 090,00 PLN- termin oddania: IV kwartał 2023 - I kwartał 2024ATUTY MIESZKAŃ:- mieszkania na piętrze posiadają balkony - mieszkania na parterze posiadają ogródki - każde mieszkanie posiada indywidualne wejście- funkcjonalny układ pomieszczeń na dwóch poziomach- nowoczesne wykończenia i wysokiej jakości materiały- mieszkania zaprojektowane z myślą o skorzystaniu z potencjału przyrody oraz ukształtowania terenu- nastawienie na wysoką jakość połączoną z funkcjonalnością - nacisk na bezpieczeństwo i prywatność - kameralne, zamknięte osiedle- przestronne oraz jasne pomieszczenia zapewniające wygodę oraz komfort funkcjonowania (rozległy salon, duże sypialnie, przestronne łazienki, jasna kuchnia i piękne przeszklenia, doświetlające wnętrza naturalnym światłem)To miejsce które spełni oczekiwania najbardziej wymagających Klientów.LOKALIZACJA I OKOLICA:Apartamentowiec położony jest na widokowym wzgórzu, w zielonej okolicy, przy ul. Podgórskiej, na granicy Wieliczki z miejscowością Grabówki, niedaleko Puszczy Niepołomickiej.Niewątpliwie jednym z największych atutów inwestycji jest jej położenie, zapewniające szybką komunikację do Krakowa oraz centrum Wieliczki przy jednoczesnym osłonięciu jej od ruchu samochodowego. Około 1,5 km dzieli inwestycję od drogi krajowej nr 93, skąd kolejne półtora kilometra jest do węzła „Wieliczka” autostrady A4. W odległości ok. 400 m znajduje się przystanek z liniami autobusowymi J1, P1 i S1, zapewniającymi dojazd m.in. do centrum Wieliczki oraz do stacji kolejowej Wieliczka Miasto.15 min - Bonarka18 min - Ruczaj22 min - Kazimierz25 min - Rynek GłównyOkoliczna infrastruktura jest doskonale rozwinięta. W zasięgu kilkuset metrów wokół posesji znajdują się małe sklepy spożywcze, lokale gastronomiczne, ogólnodostępne place zabaw, paczkomat, Kościół św. Pawła Apostoła, usługi, warsztat samochodowy. W promieniu 1,5 km zlokalizowane są supermarkety (Intermarche, Lidl, Biedronka), Poczta Polska, zielone tereny spacerowe, Park Adama Mickiewicza. W bliskim sąsiedztwie posiadłości leży Ekologiczny Park Grabówki, park linowy i duży staw z łowiskiem. W promieniu 1 km funkcjonują niepubliczne przedszkole artystyczno-językowe, przedszkole samorządowe nr 4, szkoła i przedszkole Montessori oraz szkoła podstawowa z oddziałami integracyjnymi nr 4 im. E.J. Jerzmanowskiego. W okolicy działają również ośrodki opieki medycznej, m.in. SPZLO, CM Serce Sercu i liczne NZOZ, jak Specjalistyczne Gabinety Medyczne Kraus &amp; Hamerski, Euromed czy Lekarze Rodzinni. Na pobliską ofertę sportową składają się boiska do piłki nożnej Orlik Krzyszkowice oraz KS Wieliczanka, skatepark, Centrum Edukacyjno Rekreacyjne Solne Miasto z pływalnią, siłowniami, klubem fitness i halami sportowymi, korty tenisowe w Parku Mickiewicza, Squash Park, Małopolska Arena Lekkoatletyczna, czy też Szkoła Mistrzostwa Sportowego w Wieliczce.ARCHITEKTURA ORAZ STANDARD WYKOŃCZENIA:Niepodpiwniczony, trzykondygnacyjny budynek zaprojektowany został w układzie szeregowym, nakryty dwuspadowym dachem z dachówki o kolorze antracytowym, z oknami połaciowymi. z kolei elewacja wykończona jest tynkami w połączeniu bieli i grafitu, uzupełniona w duże okna, balkony z ażurową balustradą. Teren posesji jest ogrodzony i zamykany, do każdego z lokali zapewnione jest miejsce postojowe naziemne. Podjazdy i podejścia utwardzone są kostką brukową. Doprowadzone są media miejskie.UKŁAD MIESZKANIA NR 8/2 o powierzchni 116,80m2:PIĘTRO:- wiatrołap + schody (5,69m2)- hol (12,54m2)- łazienka (5,95m2)- kuchnia (7,93m2)- salon (25,84m2)PODDASZE:- schody (4,46m2)- korytarz (5,90m2)- sypialnia nr 1 (19,13m2)- sypialnia nr 2 (23,25m2)- łazienka (6,11m2)- pomieszczenie gospodarcze / pralnia CENA: 849 000,00 PLNPosiadam również inne mieszkania w tej inwestycji.Zapraszam do kontaktu. Chętnie udzielę odpowiedzi na Państwa pytania.

W ramach swoich usług:- bezpiecznie przeprowadzam przez proces transakcji zakupu nieruchomości,- pomagam uzyskać finansowanie zakupu nieruchomości,- współpracuje z renomowaną kancelarią notarialną - Moi Klienci mogą liczyć na atrakcyjne zniżki!Joanna Damiantel. 661 732 416e-mail: Licencjonowany doradca ds. nieruchomości (nr licencji PFRN: 27555)Licencjonowany zarządca nieruchomości (nr licencji PFRN: 30733)

Oferta wysłana z programu dla biur nieruchomości ASARI CRM ()
",3,,"https://www.otodom.pl/pl/oferta/mieszkanie-2-poziomowe-116-8m2-parking-w-cenie-ID4nWQ1",true,"4nWQ1"
